stock_code,timestamp,open,high,low,close,volume,turnover
QQQ.US,2023-03-29,310.88,313.35,310.05,312.72,53274266,16595892002.0
QQQ.US,2023-03-30,315.24,316.32,312.809,315.68,58354808,18384222904.0
QQQ.US,2023-03-31,315.91,321.17,315.6,320.93,62138097,19811336185.0
QQQ.US,2023-04-03,318.77,320.42,317.42,320.15,47126839,15033338875.0
QQQ.US,2023-04-04,320.6,321.63,317.825,319.07,45875384,14659112093.0
QQQ.US,2023-04-05,318.1,319.06,314.07,315.92,62795706,19837152573.0
QQQ.US,2023-04-06,314.24,318.55,312.82,318.05,46916496,14842470395.0
QQQ.US,2023-04-10,315.07,317.92,313.25,317.87,45134736,14260191252.0
QQQ.US,2023-04-11,317.83,317.89,315.31,315.83,40113594,12690289109.0
QQQ.US,2023-04-12,317.82,318.42,312.565,313.04,62813305,19803881998.0
QQQ.US,2023-04-13,314.83,319.65,313.63,319.17,54613792,17343454815.0
QQQ.US,2023-04-14,317.59,320.36,315.61,318.57,56278284,17896746109.0
QQQ.US,2023-04-17,318.15,319.2,316.04,318.84,43007023,13664662719.0
QQQ.US,2023-04-18,320.99,321.42,317.64,318.86,46746940,14913415365.0
QQQ.US,2023-04-19,316.41,319.79,316.28,318.71,38960127,12396424045.0
QQQ.US,2023-04-20,315.69,319.27,314.97,316.28,62462142,19806059417.0
QQQ.US,2023-04-21,315.91,317.4,314.1,316.61,59002285,18647928216.0
QQQ.US,2023-04-24,316.38,317.739,313.74,315.95,44043063,13902209943.0
QQQ.US,2023-04-25,314.29,314.97,309.89,309.99,57121644,17843793945.0
QQQ.US,2023-04-26,313.44,314.935,311.34,311.87,55400496,17327591341.0
QQQ.US,2023-04-27,315.7,320.86,315.05,320.35,65430392,20817868168.0
QQQ.US,2023-04-28,320.11,322.65,318.96,322.56,59712635,19166760701.0
QQQ.US,2023-05-01,322.09,323.63,321.09,322.19,41013386,13219770860.0
QQQ.US,2023-05-02,322.12,322.45,317.61,319.38,56519407,18069535824.0
QQQ.US,2023-05-03,319.75,322.47,317.18,317.29,59882070,19138594585.0
QQQ.US,2023-05-04,317.06,318.23,315.115,316.17,50224520,15901315516.0
QQQ.US,2023-05-05,318.47,323.76,316.212,322.89,51806098,16646446119.0
QQQ.US,2023-05-08,322.42,324.04,321.315,323.69,36465796,11771276273.0
QQQ.US,2023-05-09,322.0,322.88,321.32,321.64,31768800,10227933510.0
QQQ.US,2023-05-10,324.12,326.01,321.6,325.14,60446623,19595799444.0
QQQ.US,2023-05-11,325.7,326.75,324.12,326.2,44278548,14418800005.0
QQQ.US,2023-05-12,326.74,327.17,322.94,325.03,48432836,15728709696.0
QQQ.US,2023-05-15,325.51,327.03,323.96,326.79,33375559,10875330281.0
QQQ.US,2023-05-16,326.06,328.903,326.02,327.16,40019151,13118509612.0
QQQ.US,2023-05-17,328.24,331.71,327.04,331.12,47486124,15655939197.0
QQQ.US,2023-05-18,331.52,337.49,331.5,337.27,64213466,21509394938.0
QQQ.US,2023-05-19,337.49,338.205,335.43,336.51,61554926,20724981331.0
QQQ.US,2023-05-22,336.25,338.67,336.24,337.64,43015948,14521576180.0
QQQ.US,2023-05-23,335.89,337.06,333.0,333.36,48216663,16159102304.0
QQQ.US,2023-05-24,331.37,332.905,329.56,331.65,62891169,20841754268.0
QQQ.US,2023-05-25,339.14,341.01,336.665,339.72,66862773,22657278896.0
QQQ.US,2023-05-26,340.76,349.245,340.66,348.4,63006952,21819103050.0
QQQ.US,2023-05-30,352.71,353.93,348.53,349.98,72652156,25499544865.0
QQQ.US,2023-05-31,348.37,350.6,346.51,347.99,65105378,22674302208.0
QQQ.US,2023-06-01,347.73,353.36,346.66,352.01,50488601,17692277076.0
QQQ.US,2023-06-02,353.8,355.83,352.01,354.65,53372113,18909894489.0
QQQ.US,2023-06-05,354.43,357.495,353.85,354.9,47266228,16810134497.0
QQQ.US,2023-06-06,354.28,355.82,352.93,354.84,41390400,14674711857.0
QQQ.US,2023-06-07,355.13,357.12,348.18,348.82,69225936,24331357178.0
QQQ.US,2023-06-08,349.12,353.62,348.89,353.15,47153922,16586393396.0
QQQ.US,2023-06-09,354.63,357.66,353.03,354.5,53196927,18889843548.0
QQQ.US,2023-06-12,356.19,360.59,355.2,360.49,44817646,16046851853.0
QQQ.US,2023-06-13,363.29,364.11,360.03,363.26,57097804,20697662205.0
QQQ.US,2023-06-14,363.27,366.19,360.42,365.9,69525642,25314357000.0
QQQ.US,2023-06-15,364.61,371.77,363.98,370.26,71138823,26217657270.0
QQQ.US,2023-06-16,372.72,372.85,367.48,367.93,80931971,29972334958.0
QQQ.US,2023-06-20,365.95,368.32,363.89,366.9,49204722,18025411920.0
QQQ.US,2023-06-21,365.74,366.18,360.96,361.9,53378256,19398692646.0
QQQ.US,2023-06-22,360.63,366.33,360.22,366.17,47603043,17333737647.0
QQQ.US,2023-06-23,362.21,364.88,360.823,362.54,48922911,17754807705.0
QQQ.US,2023-06-26,362.0,364.84,357.59,357.68,52685478,18987833531.0
QQQ.US,2023-06-27,359.25,364.57,358.51,363.83,49428091,17877065493.0
QQQ.US,2023-06-28,361.98,366.52,361.904,364.54,46498031,16931698443.0
QQQ.US,2023-06-29,364.24,364.89,362.14,363.81,46150967,16781064843.0
QQQ.US,2023-06-30,367.55,370.49,367.23,369.42,58712501,21678211551.0
QQQ.US,2023-07-03,370.07,370.93,368.97,370.29,19432862,7186828496.0
QQQ.US,2023-07-05,368.695,372.01,368.66,370.28,34460883,12768865555.0
QQQ.US,2023-07-06,366.51,367.91,364.52,367.46,49374728,18099921626.0
QQQ.US,2023-07-07,367.23,370.48,366.01,366.24,47133749,17346978756.0
QQQ.US,2023-07-10,365.96,367.05,363.41,366.36,48498800,17734846658.0
QQQ.US,2023-07-11,366.79,368.632,364.62,368.17,38214146,14017803507.0
QQQ.US,2023-07-12,372.34,374.19,370.3,372.82,62257353,22978187059.0
QQQ.US,2023-07-13,376.05,379.99,375.46,379.15,46960012,17731492043.0
QQQ.US,2023-07-14,379.585,382.86,378.18,379.07,55148500,20977439803.0
QQQ.US,2023-07-17,379.8,383.5,379.31,382.61,40868915,15581125959.0
QQQ.US,2023-07-18,381.96,387.13,380.0,385.74,55343438,21234676453.0
QQQ.US,2023-07-19,386.82,387.98,384.3,385.65,54092958,20885049412.0
QQQ.US,2023-07-20,382.61,384.095,375.72,376.76,71941674,27320051107.0
QQQ.US,2023-07-21,379.18,379.92,375.191,375.63,60499643,22812385013.0
QQQ.US,2023-07-24,376.62,377.58,374.34,376.23,40380056,15184280671.0
QQQ.US,2023-07-25,376.95,380.47,376.93,378.78,38894384,14727984971.0
QQQ.US,2023-07-26,377.72,379.24,375.18,377.52,47075710,17751464466.0
QQQ.US,2023-07-27,383.07,384.71,375.31,376.62,63940225,24307387477.0
QQQ.US,2023-07-28,380.74,384.52,380.22,383.48,56902926,21762028489.0
QQQ.US,2023-07-31,383.79,384.88,382.34,383.68,44019905,16879941158.0
QQQ.US,2023-08-01,382.31,383.56,380.69,382.79,41308457,15806398972.0
QQQ.US,2023-08-02,379.26,379.26,373.13,374.39,72687107,27336828604.0
QQQ.US,2023-08-03,371.94,375.95,371.77,373.79,47855381,17897539803.0
QQQ.US,2023-08-04,375.75,378.1,371.53,372.04,61702759,23112176280.0
QQQ.US,2023-08-07,373.88,375.29,371.51,375.19,37230444,13905408368.0
QQQ.US,2023-08-08,372.64,372.66,368.82,372.0,44726453,16585070309.0
QQQ.US,2023-08-09,372.29,372.45,367.14,367.91,51150900,18890119888.0
QQQ.US,2023-08-10,370.97,374.36,367.035,368.59,72035265,26652698416.0
QQQ.US,2023-08-11,365.99,368.0,364.69,366.24,48707187,17833838274.0
QQQ.US,2023-08-14,365.43,370.47,364.7,370.35,42130802,15526732198.0
QQQ.US,2023-08-15,369.36,370.169,365.74,366.42,45539891,16744997523.0
QQQ.US,2023-08-16,365.87,367.43,362.44,362.54,53190525,19397628209.0
QQQ.US,2023-08-17,363.96,364.31,358.16,358.58,62604338,22593286022.0
QQQ.US,2023-08-18,355.26,359.41,354.71,358.13,61191389,21846764550.0
QQQ.US,2023-08-21,359.62,364.59,359.15,363.9,50696518,18348965340.0
QQQ.US,2023-08-22,366.55,366.56,362.68,363.38,44613509,16243719521.0
QQQ.US,2023-08-23,364.58,370.22,364.36,369.11,51770603,19070685840.0
QQQ.US,2023-08-24,372.64,372.74,361.01,361.22,66842491,24436325795.0
QQQ.US,2023-08-25,362.07,365.74,358.58,364.02,69960465,25349652207.0
QQQ.US,2023-08-28,366.99,367.71,364.25,366.76,40910019,14967047999.0
QQQ.US,2023-08-29,366.56,375.13,366.231,374.77,58492371,21778252135.0
QQQ.US,2023-08-30,374.88,377.447,373.86,376.86,41731511,15698854915.0
QQQ.US,2023-08-31,376.94,379.719,376.87,377.99,35730701,13520658389.0
QQQ.US,2023-09-01,380.4,380.83,376.08,377.59,39801177,15036748557.0
QQQ.US,2023-09-05,376.77,379.309,375.83,378.07,32344222,12220354840.0
QQQ.US,2023-09-06,377.28,377.63,372.7,374.74,42998735,16111982126.0
QQQ.US,2023-09-07,370.21,372.85,369.15,372.06,52060716,19338090710.0
QQQ.US,2023-09-08,372.01,374.85,371.6,372.58,35847359,13375894107.0
QQQ.US,2023-09-11,375.66,377.49,373.66,376.97,39936634,14993483528.0
QQQ.US,2023-09-12,375.27,376.952,372.5,372.79,41391024,15491134381.0
QQQ.US,2023-09-13,373.03,375.84,371.88,374.21,46300677,17320870915.0
QQQ.US,2023-09-14,375.99,378.27,373.89,377.27,48039388,18077809108.0
QQQ.US,2023-09-15,375.91,376.32,369.86,370.81,69811206,26001243633.0
QQQ.US,2023-09-18,369.32,371.79,369.03,370.66,36903545,13675209156.0
QQQ.US,2023-09-19,369.32,370.683,366.8,369.87,37652432,13875578408.0
QQQ.US,2023-09-20,370.95,371.31,364.46,364.54,45514189,16755825840.0
QQQ.US,2023-09-21,360.8,361.6,357.69,357.86,69734845,25112494074.0
QQQ.US,2023-09-22,359.63,361.8,357.59,357.91,51589689,18550429364.0
QQQ.US,2023-09-25,356.93,359.7,355.93,359.61,39167985,14030045890.0
QQQ.US,2023-09-26,356.99,357.54,353.21,354.21,53657748,19064137804.0
QQQ.US,2023-09-27,355.38,356.98,351.36,355.04,56065972,19871058107.0
QQQ.US,2023-09-28,354.11,360.17,353.24,358.01,56453312,20151127106.0
QQQ.US,2023-09-29,361.54,362.95,357.02,358.27,64829616,23314440803.0
QQQ.US,2023-10-02,358.54,362.68,357.92,361.26,51625054,18585417728.0
QQQ.US,2023-10-03,358.78,361.01,353.275,354.92,60478489,21539787143.0
QQQ.US,2023-10-04,355.77,360.61,355.3,359.75,54786686,19611753156.0
QQQ.US,2023-10-05,359.74,360.15,355.14,358.69,45897390,16419837616.0
QQQ.US,2023-10-06,355.65,365.91,354.85,364.7,75049119,27087609219.0
QQQ.US,2023-10-09,362.3,367.11,360.78,366.56,45304766,16502926552.0
QQQ.US,2023-10-10,366.9,371.28,366.39,368.59,46968806,17330825069.0
QQQ.US,2023-10-11,369.94,371.412,368.19,371.22,38215088,14136693518.0
QQQ.US,2023-10-12,371.73,373.74,367.5,369.93,49587942,18392631550.0
QQQ.US,2023-10-13,370.57,371.16,363.86,365.28,52519876,19252475822.0
QQQ.US,2023-10-16,366.62,370.48,366.47,369.41,44201059,16305457087.0
QQQ.US,2023-10-17,365.81,369.92,363.66,368.2,50999102,18740874586.0
QQQ.US,2023-10-18,365.67,367.91,362.02,363.37,54280490,19815360329.0
QQQ.US,2023-10-19,364.81,366.02,359.16,359.97,72274238,26212813257.0
QQQ.US,2023-10-20,359.46,360.04,354.37,354.6,72559723,25893428334.0
QQQ.US,2023-10-23,353.26,359.26,351.12,355.67,60665185,21582997030.0
QQQ.US,2023-10-24,357.51,359.91,355.79,359.13,47082078,16866213885.0
QQQ.US,2023-10-25,356.7,356.88,349.75,350.34,71190536,25111478968.0
QQQ.US,2023-10-26,349.12,350.07,342.35,343.66,78621425,27169595332.0
QQQ.US,2023-10-27,346.43,348.84,344.08,345.31,63476707,21964879915.0
QQQ.US,2023-10-30,347.83,350.54,346.45,349.2,55298536,19270995400.0
QQQ.US,2023-10-31,349.23,351.25,346.62,350.87,47671906,16654347996.0
QQQ.US,2023-11-01,351.72,357.53,351.62,356.96,58992666,20908194654.0
QQQ.US,2023-11-02,361.54,363.68,360.3,363.44,58162442,21050860728.0
QQQ.US,2023-11-03,364.75,369.02,364.52,367.71,53280457,19541895573.0
QQQ.US,2023-11-06,368.49,369.78,366.91,369.21,39164458,14311577925.0
QQQ.US,2023-11-07,370.27,373.58,369.045,372.7,50777398,18891134549.0
QQQ.US,2023-11-08,373.08,373.79,370.62,372.94,35663373,13283004290.0
QQQ.US,2023-11-09,373.64,374.8,369.57,370.07,53859421,20033090643.0
QQQ.US,2023-11-10,371.82,378.54,371.28,378.39,58368439,21906542765.0
QQQ.US,2023-11-13,376.79,378.28,375.24,377.21,40733505,15363439400.0
QQQ.US,2023-11-14,383.71,386.26,383.18,385.33,67792634,26061617070.0
QQQ.US,2023-11-15,387.25,387.75,384.235,385.62,54141385,20905654935.0
QQQ.US,2023-11-16,384.84,386.19,383.56,385.95,45343544,17463002178.0
QQQ.US,2023-11-17,385.21,387.07,384.29,386.04,46622745,17983073804.0
QQQ.US,2023-11-20,386.05,391.41,386.05,390.74,44536669,17342929076.0
QQQ.US,2023-11-21,389.01,389.23,386.7,388.47,43336989,16821064201.0
QQQ.US,2023-11-22,390.57,393.07,389.04,390.06,44178572,17251719443.0
QQQ.US,2023-11-24,389.65,390.25,388.5,389.51,15718832,6120280018.0
QQQ.US,2023-11-27,389.01,391.15,388.28,389.17,34139656,13305419732.0
QQQ.US,2023-11-28,388.41,390.78,388.05,390.19,35491123,13817926494.0
QQQ.US,2023-11-29,392.69,394.14,389.46,389.81,38811745,15187606355.0
QQQ.US,2023-11-30,390.08,390.55,385.82,388.83,52834381,20501829461.0
QQQ.US,2023-12-01,387.75,390.54,386.073,389.94,40490068,15741788629.0
QQQ.US,2023-12-04,386.09,386.595,382.66,386.32,51186944,19726831062.0
QQQ.US,2023-12-05,384.39,388.5,384.21,387.29,42932956,16599944995.0
QQQ.US,2023-12-06,390.27,390.37,384.7,385.05,41994072,16246608911.0
QQQ.US,2023-12-07,388.07,391.27,386.96,390.43,49593545,19322799189.0
QQQ.US,2023-12-08,388.67,392.62,388.48,392.17,46687525,18258610496.0
QQQ.US,2023-12-11,391.74,395.79,391.53,395.52,41198021,16233132027.0
QQQ.US,2023-12-12,395.56,398.79,394.41,398.67,39221152,15574123563.0
QQQ.US,2023-12-13,399.62,404.36,398.84,403.74,55408129,22252350436.0
QQQ.US,2023-12-14,404.98,406.3,400.34,403.39,55447808,22380435394.0
QQQ.US,2023-12-15,404.18,406.54,403.57,405.34,62896645,25450086367.0
QQQ.US,2023-12-18,404.93,407.99,404.6,407.08,46609985,18942646036.0
QQQ.US,2023-12-19,407.54,409.28,407.345,409.16,35711855,14584469381.0
QQQ.US,2023-12-20,408.35,410.47,402.9,403.08,54042443,21983121055.0
QQQ.US,2023-12-21,407.06,408.14,404.47,407.77,45568914,18519151496.0
QQQ.US,2023-12-22,409.0,409.97,406.479,408.38,34447033,14075177220.339
QQQ.US,2023-12-26,409.25,411.56,409.15,410.88,22722545,9323254126.0
QQQ.US,2023-12-27,410.95,411.788,410.08,411.5,31980481,13140336983.0
QQQ.US,2023-12-28,412.67,412.92,410.94,411.3,27029152,11132208373.0
QQQ.US,2023-12-29,411.28,411.64,407.58,409.52,42662120,17473395062.0
QQQ.US,2024-01-02,405.84,406.09,400.24,402.59,58026946,23389295404.0
QQQ.US,2024-01-03,399.93,401.0,397.89,398.33,47002803,18777834265.0
QQQ.US,2024-01-04,396.44,399.59,396.06,396.28,39432797,15676543314.0
QQQ.US,2024-01-05,396.45,399.56,395.34,396.75,44922810,17844849759.0
QQQ.US,2024-01-08,397.99,405.24,397.84,404.95,42473796,17091868430.0
QQQ.US,2024-01-09,401.91,406.69,401.71,405.75,39132860,15825016007.0
QQQ.US,2024-01-10,406.07,409.515,405.17,408.5,33962774,13838062108.0
QQQ.US,2024-01-11,409.79,411.2,404.242,409.35,54536198,22241060373.0
QQQ.US,2024-01-12,410.4,411.25,408.15,409.56,39594952,16211869805.0
QQQ.US,2024-01-16,408.31,411.12,406.83,409.52,43903027,17951992891.0
QQQ.US,2024-01-17,406.17,407.585,402.92,407.21,54385974,22067840416.0
QQQ.US,2024-01-18,410.52,413.575,409.16,412.99,59562505,24496439490.0
QQQ.US,2024-01-19,415.22,421.34,414.625,421.18,70325123,29387234679.0
QQQ.US,2024-01-22,423.41,424.728,421.12,421.73,44880639,18953858000.0
QQQ.US,2024-01-23,422.43,423.7,420.57,423.48,33003806,13935858809.0
QQQ.US,2024-01-24,427.44,429.85,425.33,425.83,46948016,20051405704.0
QQQ.US,2024-01-25,428.36,429.04,423.98,426.35,44367205,18926087233.0
QQQ.US,2024-01-26,424.44,426.21,423.15,423.81,37137028,15763495726.0
QQQ.US,2024-01-29,424.27,428.35,423.61,428.15,38694724,16472654693.0
QQQ.US,2024-01-30,427.1,427.68,424.38,425.3,36738956,15639123744.0
QQQ.US,2024-01-31,420.85,422.87,416.79,416.97,64010649,26855135947.0
QQQ.US,2024-02-01,418.79,422.375,417.81,421.88,51008622,21444806860.0
QQQ.US,2024-02-02,423.8,430.24,422.79,429.01,59602435,25479448359.0
QQQ.US,2024-02-05,429.07,429.61,425.0,428.45,39889209,17074160427.0
QQQ.US,2024-02-06,429.61,430.22,425.22,427.59,35846134,15308559450.0
QQQ.US,2024-02-07,430.41,432.83,429.09,431.99,37712661,16263175202.0
QQQ.US,2024-02-08,432.11,433.56,431.42,432.79,29889892,12932242527.0
QQQ.US,2024-02-09,433.94,437.845,433.14,437.05,36943905,16098742991.0
QQQ.US,2024-02-12,436.94,439.14,434.65,435.34,33203305,14500221519.0
QQQ.US,2024-02-13,427.28,431.27,425.331,428.55,64491669,27651415637.0
QQQ.US,2024-02-14,431.26,433.65,428.88,433.22,45092722,19451127596.0
QQQ.US,2024-02-15,433.92,434.98,431.33,434.51,38796137,16820657856.0
QQQ.US,2024-02-16,434.89,434.99,429.85,430.57,53716475,23233802182.0
QQQ.US,2024-02-20,428.55,430.08,423.5,427.32,53999452,23013465376.0
QQQ.US,2024-02-21,424.55,425.7,421.63,425.61,50179697,21305001464.0
QQQ.US,2024-02-22,434.49,439.12,433.71,438.07,53887751,23517425751.0
QQQ.US,2024-02-23,439.65,440.59,435.79,436.78,39853861,17452340553.0
QQQ.US,2024-02-26,437.6,438.6,436.355,436.55,33043238,14454538198.0
QQQ.US,2024-02-27,437.67,437.99,435.025,437.6,33713220,14733444374.0
QQQ.US,2024-02-28,435.43,436.67,434.3,435.27,32938821,14338688368.0
QQQ.US,2024-02-29,438.23,440.09,435.02,439.0,42495152,18614262727.0
QQQ.US,2024-03-01,439.9,446.58,439.84,445.61,43853029,19456012689.0
QQQ.US,2024-03-04,445.61,446.04,443.77,444.02,34325687,15275091259.0
QQQ.US,2024-03-05,440.94,440.95,433.65,436.05,57917135,25312793906.0
QQQ.US,2024-03-06,440.32,441.99,436.89,438.79,46234460,20314684343.0
QQQ.US,2024-03-07,442.42,446.72,440.86,445.45,44526666,19796317412.0
QQQ.US,2024-03-08,445.81,448.64,438.34,439.02,72095957,31914872052.0
QQQ.US,2024-03-11,437.51,438.66,435.44,437.39,45859992,20053760151.0
QQQ.US,2024-03-12,439.73,444.02,436.46,443.66,55300909,24398551520.0
QQQ.US,2024-03-13,442.65,442.67,439.12,440.25,37928691,16724660986.0
QQQ.US,2024-03-14,441.5,442.03,436.39,439.14,52195208,22922180399.0
QQQ.US,2024-03-15,436.07,438.873,432.742,433.92,73069824,31791492861.0
QQQ.US,2024-03-18,438.73,441.04,437.24,437.48,47323802,20759072229.0
QQQ.US,2024-03-19,435.45,438.98,433.33,438.57,43004105,18778995578.0
QQQ.US,2024-03-20,439.78,444.11,438.06,443.77,43653490,19254454596.0
QQQ.US,2024-03-21,448.88,449.34,445.67,445.87,39345652,17612693414.0
QQQ.US,2024-03-22,445.35,447.49,444.49,446.38,28328895,12600306335.0
QQQ.US,2024-03-25,443.55,446.26,442.54,444.76,27789154,12366577922.0
QQQ.US,2024-03-26,446.3,447.225,443.09,443.32,34142043,15202061632.0
QQQ.US,2024-03-27,446.44,446.54,441.93,444.83,41359240,18349205819.0
QQQ.US,2024-03-28,444.78,445.64,443.65,444.01,36839641,16376505788.0
QQQ.US,2024-04-01,444.97,447.53,443.02,444.95,38728951,17232702966.0
QQQ.US,2024-04-02,440.08,441.43,438.03,441.11,44259665,19485510282.0
QQQ.US,2024-04-03,438.96,444.0,438.95,442.1,39949750,17661823202.0
QQQ.US,2024-04-04,446.33,446.95,435.11,435.34,57267660,25273377088.0
QQQ.US,2024-04-05,436.78,443.17,435.96,440.47,54744634,24081914779.0
QQQ.US,2024-04-08,441.41,442.5,439.2,440.6,28144944,12408949723.0
QQQ.US,2024-04-09,442.96,443.24,437.44,442.23,39521568,17408210411.0
QQQ.US,2024-04-10,437.0,439.24,436.28,438.37,61502191,26939533507.0
QQQ.US,2024-04-11,440.26,446.33,437.96,445.37,45474550,20112377319.0
QQQ.US,2024-04-12,441.1,442.24,436.88,438.27,53664995,23587880559.0
QQQ.US,2024-04-15,442.06,442.15,430.21,431.06,63453622,27599811301.0
QQQ.US,2024-04-16,430.9,433.76,429.7,431.1,47618961,20544549933.0
QQQ.US,2024-04-17,433.1,433.12,424.9,425.84,56880536,24345068406.0
QQQ.US,2024-04-18,426.49,428.24,422.83,423.41,46549363,19785015175.0
QQQ.US,2024-04-19,422.22,422.75,413.07,414.65,75230990,31409441012.0
QQQ.US,2024-04-22,417.31,421.18,413.94,418.82,47807663,19955704378.0
QQQ.US,2024-04-23,420.77,426.28,418.872,425.07,44384741,18814443756.0
QQQ.US,2024-04-24,428.2,429.73,424.2,426.51,48440305,20659909623.0
QQQ.US,2024-04-25,419.24,425.32,418.14,424.45,57392169,24245119506.0
QQQ.US,2024-04-26,427.62,432.55,426.92,431.0,41874907,18023011340.0
QQQ.US,2024-04-29,433.13,433.76,429.98,432.75,30022161,12973841170.0
QQQ.US,2024-04-30,431.15,432.56,424.51,424.59,43665934,18715804655.0
QQQ.US,2024-05-01,423.15,430.14,420.66,421.52,52251707,22152955644.0
QQQ.US,2024-05-02,425.3,427.81,420.63,426.9,36559007,15536370758.0
QQQ.US,2024-05-03,434.44,436.48,432.62,435.48,48515252,21065020589.0
QQQ.US,2024-05-06,437.3,440.34,436.52,440.25,30227200,13249235402.0
QQQ.US,2024-05-07,440.7,441.97,439.58,440.32,30996094,13663659669.0
QQQ.US,2024-05-08,437.67,441.48,437.55,440.06,24896723,10948939922.0
QQQ.US,2024-05-09,440.33,441.6,438.46,441.02,24580121,10828605082.0
