stock_code,timestamp,open,high,low,close,volume,turnover
HIMS.US,2024-02-27,12.33,13.915,11.38,13.43,34615273,458756760.0
HIMS.US,2024-02-28,13.19,13.62,12.83,13.33,12966643,172577921.0
HIMS.US,2024-02-29,13.59,13.59,12.63,13.04,8497356,110298374.0
HIMS.US,2024-03-01,13.16,13.295,12.73,13.12,7473941,97722258.0
HIMS.US,2024-03-04,13.48,14.89,13.34,14.7,15269664,219010728.0
HIMS.US,2024-03-05,14.51,14.58,13.91,14.24,7481272,106357426.0
HIMS.US,2024-03-06,14.1,14.195,12.75,14.0,6464287,89774921.0
HIMS.US,2024-03-07,14.19,14.69,14.07,14.35,5591457,80324813.0
HIMS.US,2024-03-08,14.35,14.57,13.99,14.26,6669900,94795682.0
HIMS.US,2024-03-11,14.34,14.93,14.18,14.47,5235857,76256635.0
HIMS.US,2024-03-12,14.47,14.81,14.26,14.62,3280477,47971920.0
HIMS.US,2024-03-13,14.28,15.38,14.06,15.12,5146985,77795228.0
HIMS.US,2024-03-14,14.8,15.0,14.22,14.4,6077272,88158649.0
HIMS.US,2024-03-15,14.35,14.66,14.08,14.63,5364671,77793383.0
HIMS.US,2024-03-18,14.7,15.775,14.45,15.68,8120433,124990369.0
HIMS.US,2024-03-19,15.55,15.818,15.28,15.64,4491420,69873252.0
HIMS.US,2024-03-20,15.77,16.59,15.74,16.48,5572738,90927552.0
HIMS.US,2024-03-21,16.45,16.88,15.947,16.73,4776314,79052543.0
HIMS.US,2024-03-22,16.86,16.88,16.25,16.33,3782326,62232407.0
HIMS.US,2024-03-25,16.46,17.16,16.18,16.31,4054842,67118731.0
HIMS.US,2024-03-26,16.32,16.36,15.63,15.82,4741186,75759655.0
HIMS.US,2024-03-27,16.0,16.19,15.67,15.74,3858971,60930196.0
HIMS.US,2024-03-28,15.79,16.155,15.13,15.47,4306366,67333663.0
HIMS.US,2024-04-01,15.65,15.77,15.0,15.66,4073219,62784147.0
HIMS.US,2024-04-02,15.27,15.34,14.88,14.99,3845202,57947265.0
HIMS.US,2024-04-03,14.8,15.77,14.68,15.51,7350008,112765827.0
HIMS.US,2024-04-04,15.58,15.748,14.2,14.68,8430621,125154314.0
HIMS.US,2024-04-05,14.68,14.93,14.32,14.51,4242541,61729490.0
HIMS.US,2024-04-08,14.61,15.045,14.445,14.88,3364874,49774265.0
HIMS.US,2024-04-09,14.91,15.33,14.475,14.55,3910779,57646553.0
HIMS.US,2024-04-10,14.545,14.79,14.3,14.55,3901837,56721754.0
HIMS.US,2024-04-11,14.56,14.75,14.425,14.6,2974807,43391774.0
HIMS.US,2024-04-12,14.52,15.07,13.77,13.96,5897862,83662056.0
HIMS.US,2024-04-15,13.95,14.02,13.17,13.22,5292525,71173705.0
HIMS.US,2024-04-16,12.53,12.86,12.276,12.69,7022686,88568988.0
HIMS.US,2024-04-17,12.8,12.88,12.35,12.41,3898714,48846937.0
HIMS.US,2024-04-18,12.3,12.63,12.14,12.34,3549539,44011970.0
HIMS.US,2024-04-19,12.04,12.3,11.81,11.9,4828326,57844479.0
HIMS.US,2024-04-22,11.97,12.05,11.59,11.88,3456285,40890975.0
HIMS.US,2024-04-23,12.0,12.56,11.91,12.33,3337778,41228554.0
HIMS.US,2024-04-24,12.46,12.6,12.145,12.34,3109777,38374700.0
HIMS.US,2024-04-25,12.04,12.36,11.955,12.27,2293283,28025281.0
HIMS.US,2024-04-26,12.36,12.75,12.31,12.5,3601184,45242848.0
HIMS.US,2024-04-29,12.56,12.815,12.42,12.55,3670292,46089519.0
HIMS.US,2024-04-30,12.39,12.595,12.24,12.53,2748679,34314907.0
HIMS.US,2024-05-01,12.42,13.16,12.185,12.51,4817881,60895067.0
HIMS.US,2024-05-02,12.49,12.49,11.65,12.24,6123305,73981082.0
HIMS.US,2024-05-03,12.21,12.37,11.2,11.26,12039588,138739647.0
HIMS.US,2024-05-06,11.8,11.9,11.45,11.65,18675973,222846303.0
HIMS.US,2024-05-07,13.635,13.635,12.07,12.35,25707767,324226863.0
HIMS.US,2024-05-08,12.08,12.16,11.64,12.15,12703632,151552697.0
HIMS.US,2024-05-09,12.27,13.01,12.22,12.92,10467561,133978628.0
HIMS.US,2024-05-10,12.88,12.97,12.17,12.29,7000486,86935752.0
HIMS.US,2024-05-13,12.33,12.98,12.07,12.89,7092419,89721288.0
HIMS.US,2024-05-14,13.25,13.86,13.12,13.74,8719079,118261882.0
HIMS.US,2024-05-15,14.0,14.07,13.5,13.84,5397204,74173415.0
HIMS.US,2024-05-16,13.83,14.11,13.6,14.04,3391833,47255700.0
HIMS.US,2024-05-17,14.12,14.67,14.003,14.57,5436821,78805819.0
HIMS.US,2024-05-20,15.95,20.11,15.85,18.6,70740855,1319758991.0
HIMS.US,2024-05-21,18.18,18.6,17.35,17.56,21745834,390147128.0
HIMS.US,2024-05-22,17.11,17.415,16.06,16.17,16267107,270200864.0
HIMS.US,2024-05-23,16.73,16.74,15.66,15.83,11200598,179975203.0
HIMS.US,2024-05-24,16.12,16.98,16.02,16.88,10022632,167091259.0
HIMS.US,2024-05-28,17.3,19.15,17.24,19.1,21134206,392306809.0
HIMS.US,2024-05-29,18.67,19.59,18.48,19.58,12412546,238182512.0
HIMS.US,2024-05-30,19.73,21.44,19.5,20.37,19129122,393768254.0
HIMS.US,2024-05-31,20.115,20.38,18.89,19.42,15992201,310808687.0
HIMS.US,2024-06-03,19.98,21.17,19.7,20.49,12900963,259432596.0
HIMS.US,2024-06-04,20.15,20.87,19.41,20.83,7911054,160968997.0
HIMS.US,2024-06-05,21.03,21.75,20.55,21.75,10205094,218854481.0
HIMS.US,2024-06-06,21.5,21.73,20.83,21.57,6835282,146606569.0
HIMS.US,2024-06-07,21.31,21.95,20.7,20.79,9721513,204501490.0
HIMS.US,2024-06-10,20.68,22.1,20.6,21.62,8403869,181194175.0
HIMS.US,2024-06-11,21.47,22.13,21.06,22.04,7589348,165271339.0
HIMS.US,2024-06-12,22.75,24.35,22.67,23.68,14705256,347520807.0
HIMS.US,2024-06-13,23.7,24.56,23.24,24.37,9570095,229904006.0
HIMS.US,2024-06-14,24.15,24.435,23.52,23.75,7955537,190495397.0
HIMS.US,2024-06-17,24.17,25.5,23.21,24.15,14548493,356056672.0
HIMS.US,2024-06-18,23.59,25.74,23.53,24.79,11898449,299369456.0
HIMS.US,2024-06-20,24.5,24.55,21.92,22.39,15374537,351995123.0
HIMS.US,2024-06-21,22.5,22.52,20.92,22.15,11832590,258639306.0
HIMS.US,2024-06-24,22.02,22.88,21.8,22.15,9566944,213118548.0
HIMS.US,2024-06-25,22.18,23.47,22.16,23.16,8502620,196001044.0
HIMS.US,2024-06-26,22.82,23.06,20.96,21.56,11273510,245761089.0
HIMS.US,2024-06-27,19.45,20.68,18.8,20.02,25638885,501710031.0
HIMS.US,2024-06-28,20.2,20.45,19.474,20.19,20714279,416297504.0
HIMS.US,2024-07-01,20.4,21.48,20.19,21.42,8701568,182763567.0
HIMS.US,2024-07-02,21.29,21.97,20.53,21.21,5375148,113793844.0
HIMS.US,2024-07-03,21.27,21.298,20.41,20.49,3818126,78945059.0
HIMS.US,2024-07-05,20.49,20.78,20.02,20.78,4081301,83938879.0
HIMS.US,2024-07-08,20.88,21.42,20.48,20.51,5418040,113025566.0
HIMS.US,2024-07-09,20.4,20.759,19.92,20.69,5058447,103372587.0
HIMS.US,2024-07-10,21.21,21.32,19.83,20.21,5331366,107834833.0
HIMS.US,2024-07-11,20.93,21.36,20.62,21.05,6380325,134068788.0
HIMS.US,2024-07-12,21.15,22.57,21.1,21.72,8662246,189743659.0
HIMS.US,2024-07-15,22.06,23.43,21.95,22.84,8121921,185300865.0
HIMS.US,2024-07-16,23.35,23.955,22.813,23.11,7128769,165758036.0
HIMS.US,2024-07-17,22.72,23.33,21.81,21.99,6543933,145773315.0
HIMS.US,2024-07-18,22.41,22.66,20.22,20.37,8874415,185988346.0
HIMS.US,2024-07-19,20.73,21.115,19.04,19.42,15012447,298548043.0
HIMS.US,2024-07-22,20.01,20.6,19.8,20.34,7170814,145281297.0
HIMS.US,2024-07-23,20.3,22.92,20.17,22.77,9439690,209028805.0
HIMS.US,2024-07-24,22.25,22.76,21.92,22.51,5957741,133454546.0
HIMS.US,2024-07-25,22.41,23.68,21.76,23.25,7763617,178658153.0
HIMS.US,2024-07-26,23.72,24.24,21.36,21.77,11507156,259592340.0
HIMS.US,2024-07-29,21.87,22.37,21.34,21.71,4537352,99024078.0
HIMS.US,2024-07-30,21.73,22.287,21.1,21.2,5348602,115512688.0
HIMS.US,2024-07-31,21.55,21.97,21.115,21.24,6471851,138775320.0
HIMS.US,2024-08-01,20.92,22.25,17.8,18.51,26801456,510419633.0
HIMS.US,2024-08-02,17.86,17.98,17.25,17.58,11376940,199824361.0
HIMS.US,2024-08-05,16.35,18.08,15.87,17.84,22811678,394209175.0
HIMS.US,2024-08-06,17.525,17.78,16.01,16.88,21036004,357745284.0
HIMS.US,2024-08-07,16.8,16.84,15.81,16.04,12904594,209373995.0
HIMS.US,2024-08-08,15.99,16.28,14.75,15.85,18217059,285201406.0
HIMS.US,2024-08-09,16.05,16.44,15.8,15.96,8244545,132194368.0
HIMS.US,2024-08-12,15.97,16.655,15.69,15.97,8066541,129552739.0
HIMS.US,2024-08-13,16.13,16.22,15.39,15.98,8290240,130574191.0
HIMS.US,2024-08-14,16.1,16.2,15.41,15.43,6904207,108032748.0
HIMS.US,2024-08-15,15.9,16.06,15.56,15.71,6925376,109459798.0
HIMS.US,2024-08-16,15.66,15.8,15.35,15.58,6810201,106054668.0
HIMS.US,2024-08-19,15.6,16.7,15.6,16.56,7045871,115134516.0
HIMS.US,2024-08-20,16.71,16.93,16.02,16.53,6515595,106651793.0
HIMS.US,2024-08-21,16.71,16.8,16.08,16.57,5351704,88263946.0
HIMS.US,2024-08-22,17.29,17.61,16.33,16.46,9802388,165059047.0
HIMS.US,2024-08-23,16.74,17.38,16.54,16.73,7369501,124103009.0
HIMS.US,2024-08-26,16.78,16.78,15.926,16.05,5935853,96096684.0
HIMS.US,2024-08-27,14.82,15.45,14.76,14.84,13887656,208519224.0
HIMS.US,2024-08-28,14.45,15.05,14.4,14.64,7675022,113007896.0
HIMS.US,2024-08-29,14.74,14.985,14.575,14.73,4899857,72301714.0
HIMS.US,2024-08-30,14.81,14.94,14.37,14.73,5448531,79728898.0
HIMS.US,2024-09-03,14.65,14.72,14.305,14.5,6558967,95135542.0
HIMS.US,2024-09-04,14.33,14.83,14.17,14.61,4018726,58728756.0
HIMS.US,2024-09-05,14.49,14.67,14.16,14.43,3824195,55037584.0
HIMS.US,2024-09-06,14.31,14.42,13.47,13.65,9235427,126781618.0
HIMS.US,2024-09-09,13.96,14.19,13.7,13.97,6024971,83770333.0
HIMS.US,2024-09-10,13.86,14.64,13.84,14.53,5752659,82805462.0
HIMS.US,2024-09-11,14.55,15.5,14.53,15.27,6851287,103527967.0
HIMS.US,2024-09-12,15.24,16.405,15.19,15.82,10276874,164374525.0
HIMS.US,2024-09-13,16.25,16.91,16.091,16.57,8820048,145419511.0
HIMS.US,2024-09-16,16.45,16.68,16.13,16.28,4883826,80075216.0
HIMS.US,2024-09-17,16.5,16.69,15.89,16.1,5082757,82203833.0
HIMS.US,2024-09-18,16.27,16.8,16.15,16.31,4715749,77349056.0
HIMS.US,2024-09-19,17.12,17.19,16.63,16.92,6794616,114732114.0
HIMS.US,2024-09-20,16.81,16.9,15.73,16.3,11135622,181524066.0
HIMS.US,2024-09-23,16.46,16.53,16.195,16.44,3949053,64789677.0
HIMS.US,2024-09-24,16.6,17.29,16.36,17.27,5986248,101900369.0
HIMS.US,2024-09-25,17.37,17.52,17.04,17.26,4011223,69126473.0
HIMS.US,2024-09-26,17.55,18.08,17.25,17.71,5489554,96955060.0
HIMS.US,2024-09-27,17.81,17.95,17.03,17.77,5526378,96819640.0
HIMS.US,2024-09-30,17.87,18.645,17.605,18.42,7020985,128277312.0
HIMS.US,2024-10-01,18.5,19.36,17.91,19.31,10062503,188286472.0
HIMS.US,2024-10-02,19.16,19.24,18.3,18.95,6008539,113244956.0
HIMS.US,2024-10-03,16.95,17.387,16.05,17.13,25320934,424733261.0
HIMS.US,2024-10-04,17.55,17.74,16.69,17.66,8065513,140049435.0
HIMS.US,2024-10-07,18.75,19.99,18.61,19.44,25996671,506689476.0
HIMS.US,2024-10-08,18.5,19.17,18.29,18.75,49075136,918906985.0
HIMS.US,2024-10-09,18.32,19.2,18.15,18.73,8671435,163096189.0
HIMS.US,2024-10-10,18.01,18.23,17.53,17.85,11351712,202744017.0
HIMS.US,2024-10-11,17.8,18.73,17.36,18.69,8557074,155470758.0
HIMS.US,2024-10-14,20.0,21.19,19.7,20.5,19101323,387196747.0
HIMS.US,2024-10-15,20.41,22.945,20.08,22.8,17277363,377936307.0
HIMS.US,2024-10-16,22.64,23.07,22.19,22.36,8478678,191460258.0
HIMS.US,2024-10-17,21.8,22.28,21.245,21.56,7421278,161617230.0
HIMS.US,2024-10-18,21.76,22.16,21.1,22.15,6348394,137866212.0
HIMS.US,2024-10-21,22.2,23.31,21.86,23.05,8054515,183682897.0
HIMS.US,2024-10-22,22.8,23.74,22.55,23.59,7418563,172128285.0
HIMS.US,2024-10-23,23.15,23.199,20.77,21.38,11670632,252194498.0
HIMS.US,2024-10-24,21.62,21.97,21.16,21.52,5932049,127593272.0
HIMS.US,2024-10-25,21.5,22.2,21.27,21.73,3971015,86807424.0
HIMS.US,2024-10-28,22.46,23.21,22.36,23.08,6136291,140672529.0
HIMS.US,2024-10-29,23.16,23.562,22.21,22.24,6379306,146240180.0
HIMS.US,2024-10-30,21.54,21.862,18.63,19.04,25749069,505448421.0
HIMS.US,2024-10-31,19.11,19.19,18.325,18.83,10792990,202749239.0
HIMS.US,2024-11-01,19.0,20.59,18.7,20.36,12244980,245535164.0
HIMS.US,2024-11-04,20.15,21.35,20.03,20.76,18449725,389961261.0
HIMS.US,2024-11-05,22.08,22.28,19.54,20.64,41777353,879645546.0
HIMS.US,2024-11-06,21.6,24.68,21.36,23.42,36942830,852237603.0
HIMS.US,2024-11-07,23.4,24.35,23.28,23.62,13278124,316551581.0
HIMS.US,2024-11-08,23.6,23.61,21.41,23.41,17983781,407924682.0
HIMS.US,2024-11-11,24.8,29.68,24.39,27.88,38534696,1068319131.0
HIMS.US,2024-11-12,26.46,28.37,26.16,26.69,15916196,430707605.0
HIMS.US,2024-11-13,29.12,30.44,27.51,27.6,21430893,618284948.0
HIMS.US,2024-11-14,24.08,25.45,20.21,20.85,62791616,1406983063.0
HIMS.US,2024-11-15,21.335,21.38,19.15,19.32,32409622,639127644.0
HIMS.US,2024-11-18,19.5,21.92,19.29,20.99,23682945,497402898.0
HIMS.US,2024-11-19,20.585,23.64,20.02,23.53,22845338,513572727.0
HIMS.US,2024-11-20,23.05,23.12,21.44,21.79,18420528,408635452.0
HIMS.US,2024-11-21,21.9,24.58,21.36,24.15,24054422,555235871.0
HIMS.US,2024-11-22,23.715,25.37,23.03,25.33,17465082,427162457.0
HIMS.US,2024-11-25,26.49,31.395,26.37,31.35,49446680,1471392188.0
HIMS.US,2024-11-26,29.9,31.678,29.37,30.68,19613585,598355505.0
HIMS.US,2024-11-27,31.49,35.02,30.03,30.34,24738795,788548233.0
HIMS.US,2024-11-29,30.24,32.65,29.8,32.22,10258617,325639614.0
HIMS.US,2024-12-02,33.56,33.99,30.715,30.85,15623273,497176384.0
HIMS.US,2024-12-03,31.29,33.93,30.771,32.21,13983261,454932200.0
HIMS.US,2024-12-04,32.0,34.41,31.9,33.92,14816315,491195480.0
HIMS.US,2024-12-05,33.1,34.88,31.54,31.6,14224395,468604145.0
HIMS.US,2024-12-06,32.64,34.5,31.0,34.23,13460709,449382799.0
HIMS.US,2024-12-09,34.3,34.86,32.6,32.63,10909174,363378168.0
HIMS.US,2024-12-10,32.25,32.3,29.68,30.87,14460595,447702870.0
HIMS.US,2024-12-11,30.51,30.51,28.72,30.19,13123945,390041009.0
HIMS.US,2024-12-12,30.2,32.22,30.09,30.09,8481272,261676787.0
HIMS.US,2024-12-13,29.72,30.6,28.4,30.02,7944350,235516717.0
HIMS.US,2024-12-16,29.58,31.4,28.51,31.25,9336447,285422710.0
HIMS.US,2024-12-17,32.2,33.14,30.16,31.12,14673214,461820536.0
HIMS.US,2024-12-18,31.34,31.625,28.19,28.55,13605718,405732520.0
HIMS.US,2024-12-19,26.04,27.81,24.62,26.36,31501260,817094743.0
HIMS.US,2024-12-20,26.04,27.13,25.31,26.2,17296326,453814108.0
HIMS.US,2024-12-23,26.93,27.7,26.2,27.6,11008700,297544429.0
HIMS.US,2024-12-24,27.97,28.29,27.37,28.15,4484632,124837739.0
HIMS.US,2024-12-26,28.05,30.23,27.75,28.49,9867761,286289816.0
HIMS.US,2024-12-27,28.46,28.71,26.38,26.56,8871107,240316116.0
HIMS.US,2024-12-30,25.54,26.13,25.01,25.17,9286152,237209275.0
HIMS.US,2024-12-31,25.6,25.7,24.11,24.18,8860205,218198809.0
HIMS.US,2025-01-02,24.62,25.85,24.2,25.2,9574232,240708917.0
HIMS.US,2025-01-03,25.11,26.755,25.06,26.63,7243069,189815704.0
HIMS.US,2025-01-06,27.35,28.2,26.36,26.9,9048376,246262444.0
HIMS.US,2025-01-07,27.68,28.81,26.26,27.67,10929196,299660276.0
HIMS.US,2025-01-08,26.7,28.3,25.47,25.73,11265210,298317041.0
HIMS.US,2025-01-10,24.15,25.61,24.07,25.41,9237140,230597915.0
HIMS.US,2025-01-13,24.77,26.38,24.21,25.9,11874800,302443576.0
HIMS.US,2025-01-14,25.9,26.59,25.16,26.21,7157048,185817247.0
HIMS.US,2025-01-15,27.24,27.95,25.94,27.86,10510585,284903438.0
HIMS.US,2025-01-16,28.09,28.68,26.65,27.94,9732034,270523967.0
HIMS.US,2025-01-17,27.69,28.09,25.56,27.85,18881043,507603344.0
HIMS.US,2025-01-21,28.68,30.0,28.01,29.81,11636049,341801687.0
HIMS.US,2025-01-22,29.73,30.19,28.75,29.72,7627166,223866080.0
HIMS.US,2025-01-23,29.03,30.91,28.48,30.89,9509040,285507835.0
HIMS.US,2025-01-24,31.0,32.07,30.652,30.87,8964285,279737028.0
HIMS.US,2025-01-27,29.29,31.87,29.1,30.51,10985036,335118306.0
HIMS.US,2025-01-28,31.0,32.73,30.35,31.54,7679353,242506467.0
HIMS.US,2025-01-29,31.9,32.33,30.92,31.86,6040517,191346516.0
HIMS.US,2025-01-30,32.18,34.35,32.09,33.96,11315839,380429882.0
HIMS.US,2025-01-31,34.0,37.96,33.68,37.28,19710511,721799448.0
HIMS.US,2025-02-03,35.01,39.74,35.0,38.93,19020383,729647118.0
HIMS.US,2025-02-04,39.33,41.98,38.38,41.85,16473401,672347318.0
HIMS.US,2025-02-05,42.0,44.43,41.4,42.2,17368952,739386443.0
HIMS.US,2025-02-06,41.9,43.16,39.27,40.47,15790469,649178634.0
HIMS.US,2025-02-07,41.48,46.01,41.48,42.55,21856479,956864986.0
HIMS.US,2025-02-10,43.23,45.178,41.304,44.77,13148773,578878435.0
HIMS.US,2025-02-11,44.18,45.14,42.71,43.58,7337077,321697969.0
HIMS.US,2025-02-12,43.0,46.495,42.8,46.34,9167901,413520252.0
HIMS.US,2025-02-13,47.53,59.55,47.143,59.18,42823838,2339611651.0
HIMS.US,2025-02-14,60.02,64.84,58.624,60.47,38734288,2388574853.0
HIMS.US,2025-02-18,60.7,60.99,56.36,58.5,21100912,1243276177.0
HIMS.US,2025-02-19,59.26,72.98,58.695,68.74,59517449,4099689625.0
HIMS.US,2025-02-20,65.08,67.38,59.6,66.41,30853028,1979281164.0
HIMS.US,2025-02-21,53.51,57.37,49.05,49.28,88977005,4702205551.0
HIMS.US,2025-02-24,48.14,52.72,43.81,51.31,63215359,3007136422.0
HIMS.US,2025-02-25,39.88,43.22,36.02,39.86,82827022,3239491913.0
HIMS.US,2025-02-26,40.24,44.62,39.92,41.89,45066583,1909193085.0
HIMS.US,2025-02-27,43.21,45.8,40.46,41.34,40655102,1769445227.0
HIMS.US,2025-02-28,40.43,45.31,40.14,45.09,30500112,1329409267.0
HIMS.US,2025-03-03,44.97,46.349,39.663,40.68,25679013,1089156015.0
HIMS.US,2025-03-04,37.99,42.19,36.815,40.49,24460304,961288474.0
HIMS.US,2025-03-05,37.79,41.32,37.42,40.89,21294342,845457471.0
HIMS.US,2025-03-06,37.4,38.69,34.0,34.39,31345377,1129879648.0
HIMS.US,2025-03-07,34.41,36.268,32.68,35.95,23580215,819362155.0
HIMS.US,2025-03-10,34.11,37.15,33.331,34.47,29324176,1033710795.0
HIMS.US,2025-03-11,34.77,37.69,34.3,34.71,23553728,841721157.0
HIMS.US,2025-03-12,36.15,37.28,32.77,33.93,21357495,735906631.0
HIMS.US,2025-03-13,33.48,33.64,31.01,31.54,19828529,631966668.0
HIMS.US,2025-03-14,32.0,33.29,31.51,33.14,17092941,557365669.0
HIMS.US,2025-03-17,33.65,35.69,32.59,34.69,18134416,624229131.0
HIMS.US,2025-03-18,34.31,34.39,31.26,31.49,15345652,494658148.0
HIMS.US,2025-03-19,31.73,34.94,31.024,33.88,17741853,589550131.0
HIMS.US,2025-03-20,33.27,34.25,32.36,32.87,15791147,523490833.0
HIMS.US,2025-03-21,32.6,35.2,31.88,34.75,49693260,1712112041.0
HIMS.US,2025-03-24,35.85,38.18,34.92,37.41,26407432,975027779.0
HIMS.US,2025-03-25,37.82,38.69,35.77,37.04,17549593,648224098.0
HIMS.US,2025-03-26,37.78,37.945,33.25,33.36,17428613,603088663.0
HIMS.US,2025-03-27,32.96,33.3,31.78,31.92,15241690,493909068.0
HIMS.US,2025-03-28,31.59,31.89,28.9,29.14,20932195,625758592.0
HIMS.US,2025-03-31,27.77,30.17,27.22,29.55,19861575,575341828.0
HIMS.US,2025-04-01,29.705,33.7,28.76,31.05,46231101,1453519851.0
HIMS.US,2025-04-02,29.16,31.25,28.95,31.22,25183719,759665138.0
HIMS.US,2025-04-03,28.4,29.87,27.805,27.99,19702740,565377099.0
HIMS.US,2025-04-04,26.3,27.093,23.97,25.99,27692808,712338951.0
HIMS.US,2025-04-07,24.5,30.0,23.972,27.77,26512926,721440880.0
HIMS.US,2025-04-08,29.8,29.9,25.12,26.1,26805681,730370149.0
HIMS.US,2025-04-09,26.25,30.28,25.43,29.49,34893118,982456793.0
HIMS.US,2025-04-10,28.49,28.87,26.02,26.81,19393457,527782115.0
HIMS.US,2025-04-11,26.77,27.34,25.71,27.23,16252881,432817139.0
HIMS.US,2025-04-14,28.72,29.0,27.2,28.31,13987442,391518904.0
HIMS.US,2025-04-15,28.49,29.84,28.15,29.46,14703654,425759141.0
HIMS.US,2025-04-16,28.65,28.72,26.212,26.95,20733004,567264662.0
HIMS.US,2025-04-17,25.16,27.44,25.155,27.23,18498421,490693459.0
HIMS.US,2025-04-21,26.61,26.939,25.25,25.84,10878153,280579837.0
HIMS.US,2025-04-22,26.49,26.7,25.132,25.35,21898611,565306748.0
HIMS.US,2025-04-23,27.0,29.0,26.42,26.71,22062237,605240113.0
HIMS.US,2025-04-24,27.05,28.75,26.89,28.14,13998114,392710473.0
HIMS.US,2025-04-25,27.86,28.32,27.02,28.09,13798169,382732368.0
HIMS.US,2025-04-28,29.93,30.87,27.7,28.48,32802307,952160711.0
HIMS.US,2025-04-29,37.94,37.94,32.95,35.04,152176234,5426089097.0
HIMS.US,2025-04-30,33.73,33.89,31.75,33.1,38982605,1280235445.0
HIMS.US,2025-05-01,33.72,36.685,32.01,36.16,42859234,1498880561.0
HIMS.US,2025-05-02,36.86,41.09,36.62,40.82,49783049,1965691031.0
HIMS.US,2025-05-05,42.28,43.1,39.8,41.88,72476553,3002754647.0
HIMS.US,2025-05-06,38.33,50.56,38.21,49.47,157523969,7304892363.0
HIMS.US,2025-05-07,47.98,52.38,47.2,52.35,86177084,4342520602.0
HIMS.US,2025-05-08,51.6,54.75,50.04,51.4,81324501,4239862196.0
HIMS.US,2025-05-09,49.43,52.22,48.87,51.96,61867550,3129864251.0
HIMS.US,2025-05-12,56.09,58.6,54.2,55.21,59273918,3325928541.0
HIMS.US,2025-05-13,56.0,64.2,55.92,64.0,77358675,4731899983.0
HIMS.US,2025-05-14,64.0,65.89,60.82,61.12,46963981,2930450606.0
HIMS.US,2025-05-15,60.0,62.7,53.7,58.58,56408315,3231771376.0
HIMS.US,2025-05-16,59.04,64.82,57.42,64.65,51619569,3196674121.0
HIMS.US,2025-05-19,62.8,63.61,61.08,62.34,35719836,2220294400.0
HIMS.US,2025-05-20,62.54,63.67,59.7,61.21,35759202,2211477739.0
