stock_code,timestamp,open,high,low,close,volume,turnover
SPY.US,2015-08-03,210.46,210.53,208.65,209.79,113965728,0.0
SPY.US,2015-08-04,209.7,210.248,208.8,209.38,81820823,0.0
SPY.US,2015-08-05,210.45,211.31,209.73,210.07,85786817,0.0
SPY.US,2015-08-06,210.29,210.415,207.65,208.35,116030803,0.0
SPY.US,2015-08-07,208.16,208.34,206.87,207.95,117857956,0.0
SPY.US,2015-08-10,209.28,210.67,209.28,210.57,80270676,0.0
SPY.US,2015-08-11,208.97,209.47,207.76,208.67,126081377,0.0
SPY.US,2015-08-12,207.11,209.14,205.36,208.92,172123672,0.0
SPY.US,2015-08-13,208.73,209.55,208.01,208.66,89383253,0.0
SPY.US,2015-08-14,208.43,209.509,208.26,209.42,72786528,0.0
SPY.US,2015-08-17,208.71,210.59,208.16,210.59,79072643,0.0
SPY.US,2015-08-18,210.26,210.68,209.699,209.98,71692678,0.0
SPY.US,2015-08-19,209.09,210.01,207.35,208.32,172945975,0.0
SPY.US,2015-08-20,206.51,208.287,203.9,203.97,194327884,0.0
SPY.US,2015-08-21,201.73,203.94,197.52,197.63,346588469,0.0
SPY.US,2015-08-24,187.49,197.477,182.4,189.55,507244333,0.0
SPY.US,2015-08-25,195.43,195.45,186.92,187.27,369833071,0.0
SPY.US,2015-08-26,192.08,194.79,188.37,194.46,339256986,0.0
SPY.US,2015-08-27,197.02,199.42,195.21,199.27,274143906,0.0
SPY.US,2015-08-28,198.5,199.835,197.92,199.28,160414352,0.0
SPY.US,2015-08-31,198.11,199.125,197.01,197.67,163298816,0.0
SPY.US,2015-09-01,193.12,194.77,190.73,191.77,256000392,0.0
SPY.US,2015-09-02,194.62,195.46,192.42,195.41,160269331,0.0
SPY.US,2015-09-03,196.26,198.05,194.96,195.55,152087836,0.0
SPY.US,2015-09-04,192.85,193.86,191.61,192.59,207080961,0.0
SPY.US,2015-09-08,195.94,197.61,195.17,197.43,116025739,0.0
SPY.US,2015-09-09,199.32,199.47,194.35,194.79,149347735,0.0
SPY.US,2015-09-10,194.56,197.22,194.25,195.85,158611063,0.0
SPY.US,2015-09-11,195.375,196.82,194.53,196.74,119691212,0.0
SPY.US,2015-09-14,196.95,197.01,195.43,196.01,79451983,0.0
SPY.US,2015-09-15,196.61,198.99,195.961,198.46,113806176,0.0
SPY.US,2015-09-16,198.82,200.41,198.41,200.18,99581557,0.0
SPY.US,2015-09-17,200.02,202.89,199.28,199.73,276046618,0.0
SPY.US,2015-09-18,195.71,198.684,194.96,195.45,223657456,0.0
SPY.US,2015-09-21,196.44,197.68,195.21,196.46,105726209,0.0
SPY.US,2015-09-22,193.88,194.46,192.56,193.91,153890876,0.0
SPY.US,2015-09-23,194.11,194.67,192.91,193.6,92790620,0.0
SPY.US,2015-09-24,192.15,193.45,190.56,192.9,159378840,0.0
SPY.US,2015-09-25,194.64,195.0,191.81,192.85,155054777,0.0
SPY.US,2015-09-28,191.78,191.91,187.64,188.01,178515871,0.0
SPY.US,2015-09-29,188.27,189.74,186.93,188.12,159045572,0.0
SPY.US,2015-09-30,190.37,191.825,189.44,191.63,163452044,0.0
SPY.US,2015-10-01,192.08,192.49,189.82,192.13,131078964,0.0
SPY.US,2015-10-02,189.77,195.03,189.12,195.0,211003342,0.0
SPY.US,2015-10-05,196.46,198.74,196.33,198.47,126320842,0.0
SPY.US,2015-10-06,198.31,198.98,197.0,197.79,110274530,0.0
SPY.US,2015-10-07,198.9,199.825,197.48,199.41,124307295,0.0
SPY.US,2015-10-08,198.95,201.55,198.59,201.21,153055231,0.0
SPY.US,2015-10-09,201.38,201.9,200.58,201.33,107069240,0.0
SPY.US,2015-10-12,201.42,201.76,200.91,201.52,56395585,0.0
SPY.US,2015-10-13,200.65,202.16,200.05,200.25,88038718,0.0
SPY.US,2015-10-14,200.18,200.87,198.94,199.29,99106161,0.0
SPY.US,2015-10-15,200.08,202.36,199.64,202.35,134142195,0.0
SPY.US,2015-10-16,202.83,203.29,201.92,203.27,114580052,0.0
SPY.US,2015-10-19,202.5,203.37,202.13,203.37,76523897,0.0
SPY.US,2015-10-20,202.85,203.84,202.547,203.09,78448484,0.0
SPY.US,2015-10-21,203.61,203.79,201.65,201.85,102038033,0.0
SPY.US,2015-10-22,202.98,205.51,201.85,205.26,174911723,0.0
SPY.US,2015-10-23,207.25,207.95,206.3,207.51,144442340,0.0
SPY.US,2015-10-26,207.3,207.37,206.56,207.0,69032965,0.0
SPY.US,2015-10-27,206.2,207.0,205.79,206.6,77905770,0.0
SPY.US,2015-10-28,207.0,208.98,206.21,208.95,135906725,0.0
SPY.US,2015-10-29,208.35,209.27,208.21,208.83,90525498,0.0
SPY.US,2015-10-30,209.06,209.44,207.74,207.93,131076942,0.0
SPY.US,2015-11-02,208.32,210.62,208.17,210.39,86270811,0.0
SPY.US,2015-11-03,209.97,211.66,209.7,211.0,95246052,0.0
SPY.US,2015-11-04,211.35,211.5,209.72,210.36,96224477,0.0
SPY.US,2015-11-05,210.43,210.98,209.09,210.15,78408744,0.0
SPY.US,2015-11-06,209.74,210.32,208.46,210.04,110471473,0.0
SPY.US,2015-11-09,209.31,209.49,206.95,208.08,131008660,0.0
SPY.US,2015-11-10,207.51,208.6,207.19,208.56,75874602,0.0
SPY.US,2015-11-11,208.88,208.94,207.66,207.74,67845971,0.0
SPY.US,2015-11-12,206.5,207.06,204.82,204.84,121315200,0.0
SPY.US,2015-11-13,204.35,204.67,202.435,202.54,153577050,0.0
SPY.US,2015-11-16,202.32,205.69,202.18,205.62,117645231,0.0
SPY.US,2015-11-17,205.99,207.04,204.88,205.47,121123744,0.0
SPY.US,2015-11-18,206.04,208.9,205.99,208.73,121342544,0.0
SPY.US,2015-11-19,208.59,209.05,208.2,208.55,88220465,0.0
SPY.US,2015-11-20,209.45,210.12,208.86,209.311,94011519,0.0
SPY.US,2015-11-23,209.38,209.98,208.52,209.07,64931172,0.0
SPY.US,2015-11-24,207.87,209.83,207.41,209.35,98874365,0.0
SPY.US,2015-11-25,209.5,209.74,209.01,209.32,51980062,0.0
SPY.US,2015-11-27,209.43,209.8,208.86,209.56,37317779,0.0
SPY.US,2015-11-30,209.75,209.89,208.56,208.69,112822700,0.0
SPY.US,2015-12-01,209.44,210.82,209.11,210.68,97858418,0.0
SPY.US,2015-12-02,210.615,211.0,208.23,208.529,108441259,0.0
SPY.US,2015-12-03,208.83,209.15,204.751,205.61,166224154,0.0
SPY.US,2015-12-04,206.08,209.97,205.93,209.62,192913879,0.0
SPY.US,2015-12-07,209.23,209.73,207.2,208.35,102027111,0.0
SPY.US,2015-12-08,206.49,208.289,205.78,206.949,103372367,0.0
SPY.US,2015-12-09,206.19,208.68,204.18,205.34,162401537,0.0
SPY.US,2015-12-10,205.42,207.43,205.14,205.87,116128884,0.0
SPY.US,2015-12-11,203.35,204.14,201.51,201.88,211173305,0.0
SPY.US,2015-12-14,202.07,203.05,199.95,202.901,182385177,0.0
SPY.US,2015-12-15,204.7,206.11,202.867,205.031,154069569,0.0
SPY.US,2015-12-16,206.365,208.39,204.8,208.03,197017008,0.0
SPY.US,2015-12-17,208.4,208.48,204.84,204.86,173092476,0.0
SPY.US,2015-12-18,202.77,202.93,199.83,200.021,251393535,0.0
SPY.US,2015-12-21,201.41,201.88,200.09,201.67,99094290,0.0
SPY.US,2015-12-22,202.715,203.85,201.55,203.5,111026246,0.0
SPY.US,2015-12-23,204.69,206.07,204.58,206.02,110987228,0.0
SPY.US,2015-12-24,205.72,206.33,205.42,205.68,48542150,0.0
SPY.US,2015-12-28,204.86,205.26,203.94,205.21,65899939,0.0
SPY.US,2015-12-29,206.51,207.79,206.47,207.4,92640672,0.0
SPY.US,2015-12-30,207.11,207.21,205.76,205.93,63317679,0.0
SPY.US,2015-12-31,205.13,205.89,203.87,203.87,114877859,0.0
SPY.US,2016-01-04,200.49,201.03,198.59,201.019,222353534,0.0
SPY.US,2016-01-05,201.4,201.9,200.05,201.36,110845849,0.0
SPY.US,2016-01-06,198.34,200.06,197.6,198.82,152112604,0.0
SPY.US,2016-01-07,195.33,197.44,193.59,194.05,213436073,0.0
SPY.US,2016-01-08,195.19,195.85,191.58,191.923,209817228,0.0
SPY.US,2016-01-11,193.01,193.41,189.82,192.11,187941323,0.0
SPY.US,2016-01-12,193.82,194.55,191.14,193.661,172330490,0.0
SPY.US,2016-01-13,194.45,194.86,188.38,188.83,221168886,0.0
SPY.US,2016-01-14,189.55,193.26,187.66,191.93,240795609,0.0
